time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.012348998233996107,0.01230799985985977,1.9315038517525531,6.264516048415011,6.281999983188662,0.0,0.028812318789999312,-0.020955304020403027,3.0198786912560562,-0.014335710659865428,-0.005703025007199863,0.0,460.5967718898666,461.0354027652002,460.2944940011595,461.6022964137018
1.2600000000000007,0.014110555294487166,0.010548842425422048,2.1216817043216096,6.263351276560165,6.28196576306032,0.0,0.029927886675846827,-0.03779721933889011,3.318563280453251,-0.03223656868270294,0.008106574370760247,0.0,503.37999385890635,504.37833789701403,504.7501140456921,503.456652094195
1.3200000000000007,0.01593020875824965,0.007846865085533573,2.324654234502986,6.261767859531268,6.282726986902183,0.0,0.030659183836287886,-0.05244555789746071,3.4468058579734158,-0.016708557603697032,0.020556295403490216,0.0,456.2965825075763,457.289292640595,454.78139750806247,456.02331776215954
1.3800000000000008,0.017773269317704548,0.004318861878867539,2.5314479692440597,6.260689722596304,0.001266006860130453,0.0,0.03064404710580986,-0.06524503021566812,3.4463174891951525,-0.0206168333183281,0.04146015795684154,0.0,415.0738151151479,416.9046748949442,415.5756635510487,415.2329682745054
1.4400000000000008,0.01957578665342372,-6.564537820588469e-05,2.741235256683854,6.259215762715662,0.004100740480899923,0.0,0.02916684554648245,-0.08103492237369898,3.5462830416746787,-0.033943084284200224,0.05684151434334468,0.0,447.0524934821923,448.3053844131002,449.20445603943625,448.1223527625073
1.5000000000000009,0.021214977868726035,-0.005497159158282269,2.959760768916719,6.257597787138248,0.0074554210778181584,0.0,0.025084971305365075,-0.10020848063472422,3.7372886465704482,-0.015767398057059075,0.053983705426291814,0.0,476.26025491291296,476.04350775728335,475.7834215739586,477.1728313129824
1.560000000000001,0.022495324318209397,-0.012224294471343536,3.194077003622098,6.256738364501594,0.011350222871084448,0.0,0.017106503149152633,-0.12412331102170285,4.0721143801014215,-0.011582356614815088,0.08078058364442556,0.0,517.0193522740321,518.9062523908863,517.7335238667264,518.0280409385128
1.620000000000001,0.023298256013516618,-0.02015539910508781,3.4389402416391937,6.255953120595018,0.016556140229509353,0.0,0.009204750941930972,-0.14031139604796536,4.089921567797952,-0.01628140825208889,0.09663330881685364,0.0,426.2814994066451,427.6405788811439,425.99613229743545,425.59419982487844
1.680000000000001,0.023455052655438978,-0.02918813996428223,3.6890765502641982,6.25513019397706,0.022532107689195335,0.0,-0.004619607494947988,-0.160863015235696,4.24736831792659,-0.009022713931643623,0.10495086518368014,0.0,470.269338542319,470.921119274272,469.3218578751236,469.885069000307
1.740000000000001,0.022629969821385508,-0.039490389824899906,3.9493575449259084,6.254672256675949,0.02870972303500796,0.0,-0.023578275884545065,-0.18258259568726373,4.427962935539503,-0.004987075726047217,0.09865182608464863,0.0,478.3045348663777,477.8329160782298,478.0003695388815,478.30795412223307
1.8000000000000012,0.020538105294495575,-0.051093447879289974,4.220070099821025,6.254777058251939,0.034458792847925857,0.0,-0.04678497289907599,-0.20417503302027085,4.595110056596361,0.012629014949113452,0.08944864351983713,0.0,476.2812623414697,475.58393317700114,474.52466601742736,475.8751438133223
1.8600000000000012,0.017079996435303814,-0.06386249695436058,4.496447020061966,6.255229838553985,0.040032338106067655,0.0,-0.06897809687586283,-0.22140026473644644,4.6173455448355325,-0.005297365771540418,0.09901298866825946,0.0,431.81141692337786,432.62509882249367,433.0812150863935,431.57051580243797
1.9200000000000013,0.012097085045896024,-0.07772120048269313,4.776322418978972,6.2547506823469945,0.045938550170774306,0.0,-0.09770219707994976,-0.24058517994249531,4.711421266587702,-0.013993381489589186,0.09725993056524794,0.0,454.8585117616638,454.72615957980867,455.93674835538417,455.2414934425257
1.9800000000000013,0.005282152741070478,-0.09273486458815086,5.061570489539834,6.254115078973477,0.05124264312128535,0.0,-0.13001421300335483,-0.25993268470380826,4.796459843419985,-0.004538387238951147,0.057583800493890405,0.0,453.49090301481584,450.2980428859363,454.24963634225816,455.0074194946188
2.0400000000000014,-0.00335097611667439,-0.10879767565522114,5.347706257080612,6.253448773510327,0.05419694342805492,0.0,-0.15802960275614644,-0.27553424791999476,4.741606654569258,-0.029381062838375518,0.02200798713955164,0.0,410.6250095839672,407.4578880035347,409.23262272243045,407.0150176738009
2.1000000000000014,-0.013820184260062462,-0.1258745914442775,5.632650404504232,6.252056322091477,0.05520502558059004,0.0,-0.1910457958297562,-0.29383355856264004,4.756449790419955,-0.013076961262378827,0.0035494207254197514,0.0,431.21694353629147,429.65457071618215,431.65808529553357,433.03184473011396
2.1600000000000015,-0.026302160491816287,-0.14408176971885464,5.918799062454794,6.250910032568758,0.05513982797424699,0.0,-0.22502154326072454,-0.313153631042526,4.781719517128755,-0.03525992321014679,-0.012508136186313933,0.0,435.0183412854081,433.6715062808518,436.453573879924,434.5979470501856
2.2200000000000015,-0.04082565985601764,-0.16347837254659403,6.206596537596069,6.248607730917991,0.05460084750087191,0.0,-0.2590288427072532,-0.33359748886309704,4.8113896113745955,-0.045460646367995454,-0.0027295274900683186,0.0,435.91838168659336,436.73497145313905,437.31832228679093,436.46693410242386
2.2800000000000016,-0.05713904929079735,-0.18399097226576092,6.4917407506798535,6.2457329579643535,0.054278096099362294,0.0,-0.2847605526212248,-0.35036856507302294,4.693891575687628,-0.0533318531798976,-0.011289302936476224,0.0,388.0707186815281,387.26635681260836,386.2980731276882,385.5531974304717
2.3400000000000016,-0.07511068338776702,-0.2056359476841463,6.772045339353263,6.242255095666859,0.05382038859326421,0.0,-0.31425848974966114,-0.3714052870288548,4.64975535389357,-0.06936766310236922,-0.001161427512772679,0.0,410.061172515213,410.96010513413506,413.15399541465297,411.7348049264124
2.4000000000000017,-0.09508939570824235,-0.22879092974780163,7.054205660499737,6.237932636551747,0.05371320793901013,0.0,-0.35166626558225444,-0.40084428455009347,4.7551216366080356,-0.07800636387530552,-0.0030665246289492505,0.0,460.55529148214976,460.40460845739085,458.47172642652447,457.7808990701525
2.4600000000000017,-0.11705720161625575,-0.2535868876443567,7.337972977621868,6.233246406559566,0.054008270585856444,0.0,-0.38061307398348004,-0.42607012406897693,4.7039682187618235,-0.07829936850002857,0.017397165414193567,0.0,408.7053592591135,410.52541225263263,409.971905620158,409.9404454840477
2.520000000000002,-0.14104200146283227,-0.2802261513117685,7.623670455353833,6.228820378860497,0.055188758143476235,0.0,-0.41897094296987464,-0.46235404624418086,4.818752181699719,-0.0659733742491251,0.02387953423575767,0.0,461.58181664287395,462.0931111420057,463.2566252623488,464.2208851192092
2.580000000000002,-0.16741437804368153,-0.3091924114502113,7.917317687373448,6.224548618865635,0.05622343260586948,0.0,-0.4602138987632484,-0.5035986153418729,4.968791150771147,-0.08449251085430427,-0.0013139379117346264,0.0,475.21357397455745,473.2781788231644,475.3106992010964,473.8854600254696
2.640000000000002,-0.19597723013052906,-0.3404137481461108,8.21461602573785,6.219728633983948,0.05615195373021109,0.0,-0.4918830103348022,-0.5375295656926458,4.941227466950371,-0.07310048691096399,-0.0009471693671516617,0.0,420.9140811909121,420.9458521779389,418.8010684368988,419.7852389747149
2.700000000000002,-0.22657655050435688,-0.3739052372365192,8.512682788328037,6.216290330185547,0.05633981304208113,0.0,-0.5280901417195036,-0.5791998798191613,4.994052774146393,-0.03674155140611698,0.010244109616717144,0.0,446.22549007198535,447.1382147932049,443.90275125853236,446.874090407413
2.760000000000002,-0.25928797925421915,-0.409876898417862,8.812736705391963,6.214757248063917,0.05698976712147541,0.0,-0.5623457183177849,-0.6200139169400888,5.007646933869764,-0.009402388068928087,0.011984246251403508,0.0,434.08534575623173,434.2312470980146,432.8731221574647,435.16773754018067
2.820000000000002,-0.2943380718666141,-0.4486450971181322,9.118325852745151,6.214279741103965,0.05762179637545195,0.0,-0.6060252958934322,-0.6722677692355534,5.177862749236367,-0.005216506068271107,0.007462571770181169,0.0,482.3418340974689,482.0000588757782,482.3517081766359,482.6678784582279
2.880000000000002,-0.33211399786598145,-0.4906675991650778,9.435693204562082,6.213885310070772,0.05827835463245812,0.0,-0.6531821756479812,-0.7284562439140538,5.3999835242079355,-0.00943710748670501,0.017124822032910735,0.0,497.7917344682334,498.498240146433,499.53616414309766,499.2283713599989
2.940000000000002,-0.3723740589456328,-0.535641048706266,9.760171224250817,6.2133323279559605,0.05951077975668895,0.0,-0.6889198382381895,-0.7707068373588196,5.4158381122236054,-0.008778500500058094,0.026619775774913104,0.0,439.1740662503871,439.9610351206239,438.46173693457155,438.5165807352156
3.000000000000002,-0.41502797096904537,-0.583422541577455,10.089340140217061,6.212942864739119,0.06118146727278351,0.0,-0.7330154029312698,-0.8220145808838174,5.555737397291818,-0.0022690878155774757,0.030188347788404138,0.0,476.50896359357296,476.7818666622647,477.84567678660113,478.34182121729924
3.0600000000000023,-0.46031940735227284,-0.634237486795939,10.42614930532349,6.2131733175955866,0.062798394433913,0.0,-0.7768462320122667,-0.8717741703241604,5.670623137961706,0.013886506576858498,0.01952267961933757,0.0,472.0884207279186,471.26471306463554,470.4650371549414,471.71441757987657
3.1200000000000023,-0.5081589909192322,-0.6879047066353573,10.768040475398161,6.213886694556972,0.06397286866735996,0.0,-0.8179045087640836,-0.9170462778661469,5.725441827153613,0.007562608642026687,0.01967814294624198,0.0,454.39504150881834,454.40745869957493,454.5302206379535,454.02291387774767
3.1800000000000024,-0.5582914528479475,-0.7440681634738662,11.110202448685557,6.214519984263408,0.06482737896979618,0.0,-0.8532811092114653,-0.9550477584546453,5.680156302589168,0.01595265579161465,0.00021171843338831445,0.0,424.05063230170356,422.3746864090186,422.11942318056373,422.8428626400138
3.2400000000000024,-0.6107503484422497,-0.80270444780309,11.452598176808449,6.215367766242075,0.06443273903624469,0.0,-0.8953247409962071,-0.9993997927842967,5.7327494424695145,0.010208983269940759,-0.025789762338686115,0.0,453.8849452351109,451.79304314061727,455.1145080769734,454.65435997913323
3.3000000000000025,-0.6655320134882784,-0.8637903674366539,11.795224679460995,6.21613702650289,0.06246667896369473,0.0,-0.9306172574910021,-1.0367670679058574,5.688352261971343,0.017590843821593805,-0.05279845167231278,0.0,423.64590334015753,421.31604390259037,423.82208442112216,424.45609489218185
3.3600000000000025,-0.7228469763991654,-0.9275914532420362,12.142444142403534,6.216596182126324,0.05886339492241177,0.0,-0.9794453502459103,-1.0897637543587908,5.884640470456731,-0.037703705372058,-0.08135368329558533,0.0,497.96459285129606,495.8686004531976,498.2014636839527,494.1413404339024
3.4200000000000026,-0.7827036951332246,-0.9942351341716947,12.496321001316703,6.2149270676414385,0.05388459474044449,0.0,-1.0153363295910858,-1.1318661861635828,5.9111135539587085,-0.013096869299442766,-0.08644660039685508,0.0,448.6919763655053,448.27268403265583,446.32068503578785,448.32459213192925
3.4800000000000026,-0.8446907205982049,-1.063519339059155,12.853042335534814,6.214258159234909,0.0485969942580482,0.0,-1.0503861604261304,-1.1776651960681601,5.979250589696941,-0.007511647943139877,-0.09171577003407964,0.0,461.17466131263825,460.7520346889605,460.9923299972585,461.4336658767703
3.5400000000000027,-0.9086092524914935,-1.1354642092461125,13.21238069686933,6.2137995720079395,0.04376835753376973,0.0,-1.0797843818401767,-1.2205441623756026,5.998605809850562,-0.007907377606822481,-0.06428322358338684,0.0,446.3840296601202,448.61198354997595,445.8490304367253,445.8168057880527
3.6000000000000028,-0.9741702381724273,-1.2099258378329054,13.571924534361157,6.2137690726069685,0.03968429451739475,0.0,-1.1052624617879816,-1.2615474664499517,5.986261941007044,0.011236525254751953,-0.07697458336545974,0.0,437.06025672282715,435.99732747536024,436.1959249323234,437.79208535284675
3.660000000000003,-1.0413478535117828,-1.2871286089465732,13.93477263084558,6.214364955092286,0.035210402788393935,0.0,-1.1335055106319072,-1.3117830327478677,6.10804529160758,0.007184197781759471,-0.07013754265595627,0.0,478.4865498662988,479.0029317677016,477.1730790962822,476.86344081768556
3.720000000000003,-1.110242680696952,-1.3675585371890993,14.308148425513426,6.214378050464495,0.032140791897011134,0.0,-1.1625382188689932,-1.369110095871153,6.336568267596315,-0.019768487551578773,-0.028007638466815053,0.0,508.26280905993343,511.27201137359253,510.2590880985051,508.33101478015124
3.780000000000003,-1.1806675035253378,-1.4511163592315,14.690580004413972,6.212909087967645,0.03039627227065278,0.0,-1.1847855123071944,-1.4162612744142633,6.4107078237331425,-0.036144571215494886,-0.03130072125780737,0.0,467.78981668278743,467.533057338244,467.9437034755503,466.6668073538221
3.840000000000003,-1.252396988744665,-1.53754493845737,15.077548207781525,6.210579017792922,0.02867285759633642,0.0,-1.2060180574253856,-1.4648907315500765,6.487754897011689,-0.04484351794060105,-0.024012689487504034,0.0,469.3056843599688,469.870960893827,469.26502864330536,468.5884611149687
3.900000000000003,-1.3252890438902565,-1.6267346580307238,15.466305294734429,6.2075621159746746,0.027075744346548802,0.0,-1.223602032962292,-1.5083545409034134,6.4708679129034055,-0.0643117919031335,-0.03241825536597645,0.0,441.91402145312946,441.2202674778736,441.59166137979224,439.9806528688634
